"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"1274","Arpc2",7.05660549447226e-50,-0.910071364070906,0.522,0.824,1.0683700718631e-45,"Untreated_v_all"
"1275","Lamp1",7.66080221391287e-50,-0.788088458869234,0.662,0.901,1.15984545518641e-45,"Untreated_v_all"
"1276","Tnfaip2",8.08189713767919e-50,-1.68102784166723,0.376,0.675,1.22359922664463e-45,"Untreated_v_all"
"1277","S100a6",8.79437337545609e-50,1.25281483012176,0.705,0.392,1.33146812904405e-45,"Untreated_v_all"
"1278","Treml4",1.44442906779108e-49,-1.44738890468663,0.41,0.705,2.1868656086357e-45,"Untreated_v_all"
"1279","Rab5c",1.77996505621264e-49,-0.895292645683032,0.524,0.818,2.69486709510594e-45,"Untreated_v_all"
"1280","Kbtbd11",3.54675553974642e-49,2.22508101994991,0.272,0.07,5.36978788717609e-45,"Untreated_v_all"
"1281","Gm2a",6.99203966474847e-49,0.602972260640584,0.992,0.915,1.05859480524292e-44,"Untreated_v_all"
"1282","Ms4a4c",7.2820991168774e-49,-1.52586815659627,0.376,0.671,1.10250980629524e-44,"Untreated_v_all"
"1283","Gngt2",3.64000910673935e-48,-0.985901724354647,0.684,0.867,5.51097378760338e-44,"Untreated_v_all"
"1284","Csf2ra",1.13085513999098e-47,0.732610235077525,0.962,0.864,1.71211468194634e-43,"Untreated_v_all"
"1285","Ptms",2.1946298698483e-47,1.16040480316486,0.877,0.74,3.32266962295033e-43,"Untreated_v_all"
"1286","Fpr2",2.61681390301633e-47,-3.51232407840925,0.062,0.4,3.96185624916673e-43,"Untreated_v_all"
"1287","Gsdmd",5.57327437370509e-47,-0.924823098178839,0.539,0.812,8.4379374017895e-43,"Untreated_v_all"
"1288","Adgre4",6.5108604700614e-46,-1.16602568719158,0.624,0.789,9.85744275167296e-42,"Untreated_v_all"
"1289","Fos",1.43327839092584e-45,0.695999565164066,0.981,0.906,2.16998348386172e-41,"Untreated_v_all"
"1290","Crip1",8.60255660810587e-45,1.18605402014772,0.856,0.672,1.30242707046723e-40,"Untreated_v_all"
"1291","Igtp",8.61730812847144e-45,-2.92376485256525,0.104,0.434,1.30466045065058e-40,"Untreated_v_all"
"1292","Clec4a3",1.06766219046218e-44,-0.842314217282913,0.72,0.861,1.61644055635975e-40,"Untreated_v_all"
"1293","Junb",1.83431863609937e-44,0.620912004253774,0.987,0.921,2.77715841505444e-40,"Untreated_v_all"
"1294","Klra2",2.68260735208106e-44,-1.49837287589763,0.333,0.629,4.06146753105072e-40,"Untreated_v_all"
"1295","Sh2b2",4.85469100486846e-44,1.85800266989996,0.359,0.127,7.35000218137085e-40,"Untreated_v_all"
"1296","Tmbim6",6.54599070861875e-44,-0.819530921952738,0.55,0.858,9.91062993284879e-40,"Untreated_v_all"
"1297","Psmb10",8.11396675625524e-44,-0.862448503955749,0.58,0.838,1.22845456689704e-39,"Untreated_v_all"
"1298","Hnrnpa2b1",1.9008292095502e-43,-0.877297166707236,0.482,0.791,2.877855423259e-39,"Untreated_v_all"
"1299","Scand1",3.05361588921862e-43,1.08783737101666,0.737,0.555,4.62317445627699e-39,"Untreated_v_all"
"1300","Lsr",3.18947595052886e-43,1.97080453759368,0.287,0.085,4.8288665891007e-39,"Untreated_v_all"
"1301","Srsf5",3.46141500562641e-43,0.817190345353901,0.864,0.767,5.24058231851838e-39,"Untreated_v_all"
"1302","App",6.26181734837686e-43,-0.6822136606655,0.815,0.977,9.48039146544257e-39,"Untreated_v_all"
"1303","Nr4a1",1.0234144635088e-42,0.694586150472464,0.985,0.886,1.54944949775232e-38,"Untreated_v_all"
"1304","Ptafr",1.2643063645527e-42,-1.84882636491203,0.242,0.554,1.91415983593279e-38,"Untreated_v_all"
"1305","Ace",2.76147734182123e-42,-1.24476528047511,0.586,0.769,4.18087669551733e-38,"Untreated_v_all"
"1306","Ifi204",3.38000614957917e-42,-1.32620007569627,0.397,0.68,5.11732931046287e-38,"Untreated_v_all"
"1307","Tap1",7.84381120128977e-42,-0.775826140743068,0.686,0.894,1.18755301587527e-37,"Untreated_v_all"
"1308","Lair1",8.57661520689299e-42,-1.39325430625969,0.352,0.646,1.2984995423236e-37,"Untreated_v_all"
"1309","Csf1r",1.41654635903113e-41,-0.602124434897662,0.887,0.898,2.14465118757313e-37,"Untreated_v_all"
"1310","Zbtb7b",1.59088610417266e-41,1.23697934042932,0.645,0.392,2.40860156171741e-37,"Untreated_v_all"
"1311","Cyth3",3.00094842234524e-41,-1.41972359863778,0.291,0.612,4.54343591143069e-37,"Untreated_v_all"
"1312","Mpeg1",4.3973206227368e-41,-0.593958683427975,0.953,0.904,6.65754342282351e-37,"Untreated_v_all"
"1313","Irf2bpl",4.89406696381418e-41,1.78936405779538,0.308,0.099,7.40961738321466e-37,"Untreated_v_all"
"1314","Anxa2",5.2734137290595e-41,0.994783400528117,0.786,0.574,7.98394838579608e-37,"Untreated_v_all"
"1315","Tmem176a",6.1460248249361e-41,0.963163390379923,0.739,0.436,9.30508158495325e-37,"Untreated_v_all"
"1316","Laptm4a",2.43469515046679e-40,-1.25691094283839,0.282,0.603,3.68612845780672e-36,"Untreated_v_all"
"1317","Myadm",4.53147512583935e-40,1.19340171102993,0.635,0.376,6.86065334052077e-36,"Untreated_v_all"
"1318","Arpc4",4.53452047671082e-40,-1.14828235388492,0.374,0.664,6.86526400174019e-36,"Untreated_v_all"
"1319","Olfm1",4.53764522240572e-40,1.49134043007916,0.482,0.223,6.86999486672227e-36,"Untreated_v_all"
"1320","Itm2b",9.60869126108884e-40,-0.621395908400979,0.96,0.997,1.45475585692885e-35,"Untreated_v_all"
"1321","Fth1",1.44338310778804e-39,-0.976937381072923,0.921,0.943,2.1852820251911e-35,"Untreated_v_all"
"1322","S100a4",2.8152615224337e-39,0.92032130070317,0.86,0.675,4.26230594496463e-35,"Untreated_v_all"
"1323","H2-D1",6.74094221746642e-39,-0.702713328020012,0.754,0.944,1.02057865172442e-34,"Untreated_v_all"
"1324","Ms4a6b",8.04162335865398e-39,-1.05968194357742,0.514,0.741,1.21750177650021e-34,"Untreated_v_all"
"1325","Zfp516",1.68712398951263e-38,1.26716107046122,0.527,0.263,2.55430572012212e-34,"Untreated_v_all"
"1326","Itgal",2.37431534049376e-38,-0.77628273692317,0.881,0.868,3.59471342550756e-34,"Untreated_v_all"
"1327","Clec4a1",2.82923216967566e-38,-0.793354481916813,0.696,0.839,4.28345750488895e-34,"Untreated_v_all"
"1328","Ets2",3.49367733420584e-38,-0.873755617774631,0.533,0.795,5.28942748398764e-34,"Untreated_v_all"
"1329","Rin3",4.04308544425376e-38,1.0028308322373,0.754,0.557,6.1212313626002e-34,"Untreated_v_all"
"1330","Batf3",5.77424207624947e-38,1.38336282911826,0.493,0.235,8.7422025034417e-34,"Untreated_v_all"
"1331","Gabarap",6.14451453411756e-38,-0.997902644663256,0.38,0.684,9.30279500465398e-34,"Untreated_v_all"
"1332","Sphk2",7.92175882606036e-38,1.26888810170436,0.552,0.294,1.19935428626554e-33,"Untreated_v_all"
"1333","Tsc22d4",1.32451031435061e-37,1.31320270963834,0.554,0.296,2.00530861592682e-33,"Untreated_v_all"
"1334","Nfe2l2",3.29504725892974e-37,-1.14631668819894,0.461,0.703,4.98870155001963e-33,"Untreated_v_all"
"1335","P4hb",3.91384605047981e-37,0.901091630230012,0.781,0.63,5.92556292042643e-33,"Untreated_v_all"
"1336","Apoe",8.02948848450823e-37,1.08214197858928,0.817,0.64,1.21566455655455e-32,"Untreated_v_all"
"1337","Pmaip1",9.23363854384205e-37,0.763491433946427,0.926,0.842,1.39797287553769e-32,"Untreated_v_all"
"1338","Phf11b",1.24326958112875e-36,-1.77525577686111,0.163,0.465,1.88231014582892e-32,"Untreated_v_all"
"1339","Gpsm3",3.02795270109864e-36,0.828707570155036,0.841,0.739,4.58432038946333e-32,"Untreated_v_all"
"1340","Clcn7",4.41482904132435e-36,-1.46430467839071,0.255,0.547,6.68405116856507e-32,"Untreated_v_all"
"1341","Cst3",4.74305152825133e-36,0.819801852098928,1,0.981,7.18098001377252e-32,"Untreated_v_all"
"1342","M6pr",4.9267797458416e-36,-0.822118369158536,0.548,0.797,7.45914453520419e-32,"Untreated_v_all"
"1343","Tpcn1",1.68156024748847e-35,1.60918235248807,0.327,0.121,2.54588221469754e-31,"Untreated_v_all"
"1344","Wdfy4",1.71192049194803e-35,1.54734488746148,0.516,0.269,2.59184762480932e-31,"Untreated_v_all"
"1345","Ikbke",2.00499298228438e-35,-1.75252292265095,0.168,0.461,3.03555937517856e-31,"Untreated_v_all"
"1346","Fcgr4",3.146399688481e-35,-1.54031248804125,0.397,0.629,4.76364912836024e-31,"Untreated_v_all"
"1347","Pde4b",4.14480753772219e-35,-0.826222951619213,0.628,0.82,6.27523861211139e-31,"Untreated_v_all"
"1348","Fam49a",4.68897832105141e-35,-0.731536852101408,0.705,0.856,7.09911317807183e-31,"Untreated_v_all"
"1349","Smap2",5.39447669736794e-35,1.19964976927955,0.599,0.366,8.16723771981507e-31,"Untreated_v_all"
"1350","Cyfip2",6.39620939067559e-35,-1.82363224973572,0.225,0.502,9.68386101748285e-31,"Untreated_v_all"
"1351","Prex1",8.06996765423382e-35,0.793938357496987,0.837,0.756,1.221793102851e-30,"Untreated_v_all"
"1352","Flna",9.8675520183123e-35,-0.603466190616082,0.921,0.935,1.49394737557248e-30,"Untreated_v_all"
"1353","Nrp1",1.06139986859341e-34,-1.88277063820054,0.161,0.449,1.60695940105042e-30,"Untreated_v_all"
"1354","Cept1",1.13570117170573e-34,-1.11824649647308,0.314,0.611,1.71945157396247e-30,"Untreated_v_all"
"1355","Txn1",1.16040812436789e-34,-1.21096656911376,0.287,0.586,1.75685790029299e-30,"Untreated_v_all"
"1356","Trafd1",1.50811462554104e-34,-0.638056603947278,0.728,0.877,2.28328554306913e-30,"Untreated_v_all"
"1357","Ifngr1",1.62345000462713e-34,0.663214662005742,0.943,0.899,2.45790330700547e-30,"Untreated_v_all"
"1358","Acp2",1.69884180080442e-34,-1.81342151568645,0.189,0.472,2.57204648641789e-30,"Untreated_v_all"
"1359","Nadk",2.90601809271852e-34,-0.704861225258384,0.743,0.872,4.39971139237583e-30,"Untreated_v_all"
"1360","Tnfrsf1b",4.40541606433685e-34,-0.666366081518491,0.828,0.889,6.66979992140599e-30,"Untreated_v_all"
"1361","Eif3b",7.26453886356233e-34,1.28096147046628,0.476,0.237,1.09985118394334e-29,"Untreated_v_all"
"1362","Atp6v0c",1.06226197751376e-33,-0.861675873851983,0.616,0.817,1.60826463395583e-29,"Untreated_v_all"
"1363","Irgm1",1.10306518192633e-33,-1.49380505605811,0.259,0.537,1.67004068543647e-29,"Untreated_v_all"
"1364","Lyn",1.21134475061288e-33,-0.515089233885479,0.858,0.93,1.83397595242791e-29,"Untreated_v_all"
"1365","Eid1",1.80872639592753e-33,1.16013925689818,0.643,0.44,2.73841176343429e-29,"Untreated_v_all"
"1366","Xdh",5.92163670394073e-33,-1.14486012802257,0.541,0.776,8.96535796976626e-29,"Untreated_v_all"
"1367","Nampt",7.0932911559108e-33,-1.41167182130347,0.261,0.538,1.07392428100489e-28,"Untreated_v_all"
"1368","Alox5ap",7.32385983873563e-33,0.696299291936088,0.915,0.799,1.10883237958457e-28,"Untreated_v_all"
"1369","mt-Nd1",7.79202188799991e-33,-1.32232767806147,0.314,0.589,1.17971211384319e-28,"Untreated_v_all"
"1370","Vamp8",1.65377550492449e-32,-0.719585156244377,0.641,0.842,2.50381611445567e-28,"Untreated_v_all"
"1371","Gbp6",1.87502202127571e-32,-3.97452316874892,0.023,0.272,2.83878334021142e-28,"Untreated_v_all"
"1372","Ctsz",4.32327477295523e-32,-0.613985949985717,0.934,0.931,6.54543800625422e-28,"Untreated_v_all"
"1373","Znrf2",4.32920175206862e-32,1.08723469115122,0.652,0.44,6.5544114526319e-28,"Untreated_v_all"
"1374","H2-Eb1",5.11655253362532e-32,-0.63844311983557,0.949,0.975,7.74646053590873e-28,"Untreated_v_all"
"1375","Myl6",5.38477782107685e-32,1.1443124461827,0.582,0.359,8.15255362111034e-28,"Untreated_v_all"
"1376","H3f3a",5.93521504752935e-32,0.564949459325029,0.932,0.899,8.98591558195943e-28,"Untreated_v_all"
"1377","R3hdm4",7.22641449774145e-32,1.50764010076885,0.386,0.173,1.09407915495806e-27,"Untreated_v_all"
"1378","Rap1b",7.50723881219487e-32,-0.55069400044255,0.907,0.946,1.1365959561663e-27,"Untreated_v_all"
"1379","Tnfaip3",7.51735330333232e-32,-1.38026628557172,0.306,0.574,1.13812729012451e-27,"Untreated_v_all"
"1380","Limd2",8.38232580296194e-32,-1.05609641581157,0.478,0.694,1.26908412656844e-27,"Untreated_v_all"
"1381","Apobr",9.17086447884891e-32,1.53624044333718,0.325,0.129,1.38846888209773e-27,"Untreated_v_all"
"1382","Ahnak",1.2923159869123e-31,0.803221658353818,0.86,0.729,1.95656640418522e-27,"Untreated_v_all"
"1383","Cdk9",1.54067855923304e-31,0.910726429611551,0.737,0.573,2.33258733867882e-27,"Untreated_v_all"
"1384","Ifi44",2.3539012117838e-31,-1.31995872015498,0.331,0.59,3.56380643464067e-27,"Untreated_v_all"
"1385","Rbpms",3.54612487026807e-31,-1.55448140733699,0.187,0.467,5.36883305358585e-27,"Untreated_v_all"
"1386","Man2a1",4.28542814096655e-31,-0.890855370318096,0.461,0.706,6.48813820542336e-27,"Untreated_v_all"
"1387","Cnn3",4.5045904371599e-31,-3.56772840937965,0.025,0.268,6.81994992186009e-27,"Untreated_v_all"
"1388","C3",4.99922325833199e-31,-0.981872448127189,0.51,0.721,7.56882401311463e-27,"Untreated_v_all"
"1389","Gbp7",5.69718518284551e-31,-3.21450749029455,0.066,0.317,8.6255383668281e-27,"Untreated_v_all"
"1390","Klf2",6.1698579101813e-31,0.798570463120024,0.921,0.809,9.34116487601449e-27,"Untreated_v_all"
"1391","Actr2",7.85729707151238e-31,-0.678948491114991,0.573,0.797,1.18959477662698e-26,"Untreated_v_all"
"1392","Igsf6",8.19210727401505e-31,-0.746384901050344,0.643,0.813,1.24028504128588e-26,"Untreated_v_all"
"1393","Lrrc8c",1.68883456389198e-30,-1.33165950258277,0.253,0.521,2.55689552973245e-26,"Untreated_v_all"
"1394","Gsn",1.96552745379493e-30,1.2827257760767,0.533,0.307,2.97580856504553e-26,"Untreated_v_all"
"1395","Celf2",2.06503426200508e-30,0.990015815395057,0.684,0.484,3.1264618726757e-26,"Untreated_v_all"
"1396","Anp32e",3.28647362297934e-30,1.11622152797809,0.567,0.341,4.97572106519072e-26,"Untreated_v_all"
"1397","Myof",3.32250115763553e-30,-0.872804672486968,0.594,0.761,5.0302667526602e-26,"Untreated_v_all"
"1398","Nr1h3",6.97139711182353e-30,-2.4870724403981,0.108,0.362,1.05546952273008e-25,"Untreated_v_all"
"1399","Heg1",9.12221262263243e-30,-2.01762844636397,0.149,0.411,1.38110299106655e-25,"Untreated_v_all"
"1400","Mboat7",9.39621549750505e-30,1.17951079983843,0.522,0.296,1.42258702632227e-25,"Untreated_v_all"
"1401","Rasgrp1",1.29426911172599e-29,-1.45020684209874,0.212,0.481,1.95952343515315e-25,"Untreated_v_all"
"1402","Rap1a",1.70110385179913e-29,-0.55483358425904,0.764,0.907,2.57547123162389e-25,"Untreated_v_all"
"1403","Tap2",2.06024440930682e-29,-0.933560474558445,0.58,0.78,3.11921003569052e-25,"Untreated_v_all"
"1404","Capza2",3.08036896744929e-29,-0.814548719245384,0.435,0.689,4.66367861671822e-25,"Untreated_v_all"
"1405","Lap3",3.15905327165635e-29,-1.94604774899843,0.134,0.388,4.78280665328771e-25,"Untreated_v_all"
"1406","H2afj",3.67931580594469e-29,1.44634677583208,0.348,0.151,5.57048413020026e-25,"Untreated_v_all"
"1407","Hck",3.78840112987599e-29,-0.568472318156234,0.866,0.885,5.73563931063225e-25,"Untreated_v_all"
"1408","Psma7",7.0668891013982e-29,-1.33663121609097,0.191,0.458,1.06992700995169e-24,"Untreated_v_all"
"1409","Eif3f",8.06556710342278e-29,-0.761739865020989,0.499,0.734,1.22112685945821e-24,"Untreated_v_all"
"1410","Arl5c",2.32540892813238e-28,-1.18153476632839,0.359,0.598,3.52066911719242e-24,"Untreated_v_all"
"1411","Rab32",3.35162151093579e-28,-0.848069755486716,0.467,0.7,5.07435496755679e-24,"Untreated_v_all"
"1412","Pip4k2a",3.73633469990284e-28,0.755493818250622,0.811,0.654,5.6568107356529e-24,"Untreated_v_all"
"1413","H2-Q6",4.50636608567205e-28,-1.43759509470435,0.206,0.467,6.82263825370748e-24,"Untreated_v_all"
"1414","Ifi202b",4.60650894169056e-28,-1.41124708281928,0.206,0.467,6.9742545377195e-24,"Untreated_v_all"
"1415","Emilin2",5.12040863698372e-28,0.638588157241206,0.873,0.787,7.75229867639335e-24,"Untreated_v_all"
"1416","Ltb4r1",5.83105062419741e-28,1.47200433260894,0.295,0.116,8.82821064503488e-24,"Untreated_v_all"
"1417","Tspo",7.33202736650479e-28,0.826878284233125,0.809,0.666,1.11006894328883e-23,"Untreated_v_all"
"1418","Mcl1",7.96075105872566e-28,0.510877589239493,0.979,0.957,1.20525771029107e-23,"Untreated_v_all"
"1419","Tcirg1",9.51298088435005e-28,-0.589369279772736,0.732,0.893,1.4402653058906e-23,"Untreated_v_all"
"1420","Mrfap1",1.20659068330902e-27,0.860863578154717,0.696,0.526,1.82677829452985e-23,"Untreated_v_all"
"1421","Syne3",1.21960358361316e-27,1.50774732049622,0.31,0.127,1.84647982559033e-23,"Untreated_v_all"
"1422","Aida",1.2350202293782e-27,-2.10710475214386,0.076,0.318,1.86982062727859e-23,"Untreated_v_all"
"1423","Pilra",1.2966403249643e-27,-1.13645206828938,0.255,0.52,1.96311345199594e-23,"Untreated_v_all"
"1424","Aup1",1.57041857162343e-27,-0.599546057708829,0.665,0.844,2.37761371743788e-23,"Untreated_v_all"
"1425","Inf2",1.92528289966027e-27,1.43738099457453,0.327,0.142,2.91487831008564e-23,"Untreated_v_all"
"1426","Med13l",2.28826970691657e-27,1.15191452069836,0.527,0.321,3.46444033627169e-23,"Untreated_v_all"
"1427","Rasgrp4",2.82600466560166e-27,1.21792588386497,0.465,0.252,4.27857106372091e-23,"Untreated_v_all"
"1428","Ap2a2",2.92020570684462e-27,0.838539360204589,0.73,0.569,4.42119144016276e-23,"Untreated_v_all"
"1429","Cnpy3",3.67764903044546e-27,0.972251187175755,0.633,0.43,5.56796063209443e-23,"Untreated_v_all"
"1430","Hectd1",3.72583172674039e-27,1.16590120488326,0.425,0.214,5.64090923428494e-23,"Untreated_v_all"
"1431","Abi3",4.79208973923764e-27,-0.537537790084436,0.779,0.913,7.25522386520579e-23,"Untreated_v_all"
"1432","Ltb",5.16158793228171e-27,1.11963058716311,0.565,0.364,7.81464412947451e-23,"Untreated_v_all"
"1433","Akap13",5.33985030280586e-27,1.08665231039701,0.592,0.399,8.08453335844808e-23,"Untreated_v_all"
"1434","Spi1",5.51646949393141e-27,-0.526686176567655,0.854,0.89,8.35193481381215e-23,"Untreated_v_all"
"1435","Edem1",5.52955997743916e-27,0.68312125844578,0.815,0.713,8.37175380584289e-23,"Untreated_v_all"
"1436","Tagln2",6.37823565264875e-27,1.00057323887279,0.682,0.463,9.6566487781102e-23,"Untreated_v_all"
"1437","Sorl1",6.80073619684228e-27,1.20832370278186,0.501,0.291,1.02963146020192e-22,"Untreated_v_all"
"1438","Sod2",7.7679182827798e-27,-1.3581642487022,0.34,0.572,1.17606282801286e-22,"Untreated_v_all"
"1439","Foxo3",1.01160372428241e-26,1.06890866932696,0.563,0.354,1.53156803856356e-22,"Untreated_v_all"
"1440","Ap1s2",1.1409530923791e-26,-1.05714304964798,0.314,0.565,1.72740298186196e-22,"Untreated_v_all"
"1441","Cdkn2d",1.80397881176053e-26,1.36579225778628,0.35,0.16,2.73122392100544e-22,"Untreated_v_all"
"1442","Arhgef18",2.07995221058278e-26,1.58483926943773,0.304,0.129,3.14904764682234e-22,"Untreated_v_all"
"1443","Nlrc5",2.13164365785067e-26,-0.877236044793209,0.399,0.66,3.22730849798591e-22,"Untreated_v_all"
"1444","Blvrb",3.08566141927076e-26,-1.82928766678135,0.138,0.381,4.67169138877593e-22,"Untreated_v_all"
"1445","Sec11c",3.22911538887923e-26,1.06224861777965,0.558,0.35,4.88888069876315e-22,"Untreated_v_all"
"1446","Sirt7",4.60463208267905e-26,1.0192616487887,0.631,0.448,6.97141297317609e-22,"Untreated_v_all"
"1447","Ywhag",5.32773082004447e-26,0.670988946983456,0.883,0.814,8.06618446154734e-22,"Untreated_v_all"
"1448","Vdac2",5.66270237771742e-26,-1.12301886983806,0.238,0.493,8.57333139986418e-22,"Untreated_v_all"
"1449","Tlr7",5.82595119639889e-26,-1.17958750594539,0.289,0.527,8.82049011134792e-22,"Untreated_v_all"
"1450","Evl",8.39191492692673e-26,-0.655851937134759,0.699,0.834,1.27053591993671e-21,"Untreated_v_all"
"1451","Arhgap26",9.16133299338877e-26,0.943629002688918,0.609,0.39,1.38702581519906e-21,"Untreated_v_all"
"1452","Plgrkt",1.05125680056711e-25,-1.44881374549345,0.172,0.416,1.59160279605861e-21,"Untreated_v_all"
"1453","Cmklr1",1.25811665473889e-25,-1.19400358108593,0.28,0.522,1.90478861527469e-21,"Untreated_v_all"
"1454","Fam129b",1.60251999754099e-25,0.886986920189806,0.561,0.325,2.42621527627706e-21,"Untreated_v_all"
"1455","Il18bp",1.7829397556037e-25,-2.72037782331974,0.045,0.26,2.699370789984e-21,"Untreated_v_all"
"1456","Fbl",1.97658239390502e-25,1.04483941543334,0.55,0.348,2.99254574437221e-21,"Untreated_v_all"
"1457","Tbc1d2b",2.80378613698364e-25,-1.10404257634165,0.314,0.553,4.24493221139323e-21,"Untreated_v_all"
"1458","Tspyl1",2.82501278765876e-25,1.06103832103948,0.537,0.33,4.27706936051536e-21,"Untreated_v_all"
"1459","Ern1",3.30789264841094e-25,1.12253690985037,0.544,0.349,5.00814946969416e-21,"Untreated_v_all"
"1460","Gbp9",3.9287804682652e-25,-2.23254275188158,0.098,0.324,5.94817362895351e-21,"Untreated_v_all"
"1461","Bmyc",4.00768838094973e-25,1.33676077771485,0.361,0.173,6.06764020875789e-21,"Untreated_v_all"
"1462","Cbfa2t3",4.02589549443891e-25,0.898561521313408,0.675,0.485,6.09520577858051e-21,"Untreated_v_all"
"1463","Prdm1",4.23512198849398e-25,-1.39782353243486,0.268,0.495,6.41197469057989e-21,"Untreated_v_all"
"1464","Ppp1r9b",4.33093822338519e-25,0.556910515686865,0.898,0.874,6.55704047020517e-21,"Untreated_v_all"
"1465","Kdm3b",4.44744515215373e-25,0.959237861932537,0.607,0.421,6.73343196036075e-21,"Untreated_v_all"
"1466","F10",7.50101748153835e-25,-1.44223585476834,0.348,0.572,1.13565404670491e-20,"Untreated_v_all"
"1467","Ppm1m",7.80255059293396e-25,1.26445940244113,0.456,0.26,1.1813061597702e-20,"Untreated_v_all"
"1468","Clic4",9.11568560404253e-25,-0.991165756202588,0.418,0.64,1.38011480045204e-20,"Untreated_v_all"
"1469","Midn",1.1323521581461e-24,0.841258859809785,0.769,0.638,1.7143811674332e-20,"Untreated_v_all"
"1470","Purb",2.00510295032742e-24,0.965988734105455,0.59,0.399,3.03572586679571e-20,"Untreated_v_all"
"1471","Slc25a5",2.70334346790617e-24,-0.970718404793751,0.293,0.541,4.09286201040994e-20,"Untreated_v_all"
"1472","Tcf7l2",4.22319372970923e-24,-1.64246249112578,0.13,0.361,6.39391530677978e-20,"Untreated_v_all"
"1473","Il21r",4.23817389979296e-24,-1.8424429742471,0.083,0.307,6.41659528428654e-20,"Untreated_v_all"
"1474","Atp1b3",5.04812513561483e-24,-0.625447534982726,0.605,0.781,7.64286145532086e-20,"Untreated_v_all"
"1475","Lcp2",6.45726241914757e-24,-0.709238986015389,0.607,0.755,9.77629530258943e-20,"Untreated_v_all"
"1476","Hpse",8.01977443691158e-24,-0.909535936746865,0.429,0.651,1.21419384974841e-19,"Untreated_v_all"
"1477","Eps8",9.11569642978389e-24,1.43282563617846,0.28,0.117,1.38011643946928e-19,"Untreated_v_all"
"1478","Irgm2",9.25042605551403e-24,-2.38958094897105,0.083,0.296,1.40051450480482e-19,"Untreated_v_all"
"1479","Trf",1.01228526696131e-23,0.770308795948867,0.73,0.516,1.53259989417942e-19,"Untreated_v_all"
"1480","Abr",1.95196395490877e-23,-0.646676628437722,0.582,0.792,2.95527342773187e-19,"Untreated_v_all"
"1481","Tbpl1",2.36527900043709e-23,-1.16472996643874,0.297,0.519,3.58103240666176e-19,"Untreated_v_all"
"1482","Arhgap9",2.54600614224218e-23,0.810356311600495,0.739,0.613,3.85465329935466e-19,"Untreated_v_all"
"1483","Rnase6",3.0749543364541e-23,-1.19808653252098,0.244,0.476,4.6554808653915e-19,"Untreated_v_all"
"1484","Arhgef37",3.33434741186225e-23,-0.885735081108411,0.465,0.657,5.04820198155945e-19,"Untreated_v_all"
"1485","Pde2a",3.39219991307582e-23,1.35374796958462,0.272,0.112,5.1357906683968e-19,"Untreated_v_all"
"1486","Cd300c2",4.96814589286449e-23,-0.621241507323583,0.588,0.77,7.52177288179684e-19,"Untreated_v_all"
"1487","Ube2h",5.88231834526445e-23,1.43569953163257,0.293,0.13,8.90582997473038e-19,"Untreated_v_all"
"1488","Hk3",6.44721204437907e-23,-1.56527559178468,0.146,0.373,9.76107903518991e-19,"Untreated_v_all"
"1489","Tiam1",7.74880450893517e-23,1.07341210438384,0.497,0.304,1.17316900265279e-18,"Untreated_v_all"
"1490","Slamf8",8.38534669104463e-23,-1.19020210961636,0.272,0.497,1.26954148902416e-18,"Untreated_v_all"
"1491","Psma5",8.80140374078748e-23,-0.922416870870092,0.323,0.554,1.33253252635522e-18,"Untreated_v_all"
"1492","Rnf213",8.89119725937914e-23,-0.843793296934399,0.469,0.679,1.34612726507e-18,"Untreated_v_all"
"1493","Ssbp4",9.75906882665106e-23,0.969683428971941,0.565,0.374,1.47752302035497e-18,"Untreated_v_all"
"1494","Cxcl2",9.85093509875027e-23,-1.89721071139049,0.24,0.442,1.49143157395079e-18,"Untreated_v_all"
"1495","Serf2",1.06108368968722e-22,0.650212719724909,0.826,0.734,1.60648070618645e-18,"Untreated_v_all"
"1496","Klf16",1.07309790169716e-22,1.51693775234228,0.261,0.109,1.6246702231695e-18,"Untreated_v_all"
"1497","Mob1a",1.09147350523833e-22,-0.543394845167256,0.641,0.829,1.65249088693084e-18,"Untreated_v_all"
"1498","Cirbp",1.18099409019135e-22,1.17767955001665,0.395,0.205,1.78802505254971e-18,"Untreated_v_all"
"1499","Atp6v0d1",1.21600775170641e-22,-0.764739200167685,0.414,0.642,1.8410357360835e-18,"Untreated_v_all"
"1500","Dram1",1.28682680439723e-22,-1.21869537599108,0.244,0.471,1.94825578185741e-18,"Untreated_v_all"
"1501","Cd48",1.29445254528171e-22,-0.940719799983857,0.382,0.593,1.95980115355651e-18,"Untreated_v_all"
"1502","Tmcc3",1.80758571522246e-22,-1.93200675251811,0.087,0.3,2.7366847728468e-18,"Untreated_v_all"
"1503","Capns1",1.90699361955561e-22,-0.839638003419984,0.325,0.56,2.88718834000719e-18,"Untreated_v_all"
"1504","Pi16",2.00750750399223e-22,1.61376927007122,0.261,0.11,3.03936636104423e-18,"Untreated_v_all"
"1505","Anp32a",2.23313820007511e-22,0.604431486880446,0.847,0.783,3.38097123491372e-18,"Untreated_v_all"
"1506","Kdm2a",2.89512794032507e-22,0.89901159245574,0.628,0.477,4.38322370165215e-18,"Untreated_v_all"
"1507","Wipf1",2.98636055786372e-22,0.642939727736468,0.826,0.75,4.52134988460568e-18,"Untreated_v_all"
