"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"860","Ywhag",0.756377248652394,0.631746677257493,0.431,0.565,1,"TB"
"861","Baz2a",0.766004604829735,0.575116868733056,0.438,0.572,1,"TB"
"862","Sec11a",0.778870250981412,0.622960613169015,0.428,0.615,1,"TB"
"863","Mbp",0.803443912401444,0.638169559236694,0.478,0.633,1,"TB"
"864","Frat2",0.803797849753302,0.997241454454097,0.239,0.289,1,"TB"
"865","Ppp1r12c",0.806157473665472,0.594826826546656,0.464,0.655,1,"TB"
"866","Mast3",0.809847639948452,0.548257099793147,0.417,0.557,1,"TB"
"867","Sirt7",0.815998676536717,0.593670612926177,0.46,0.62,1,"TB"
"868","Rbm38",0.820003644475054,0.511004545234414,0.467,0.56,1,"TB"
"869","Sart1",0.827533607610702,0.522328323528786,0.413,0.554,1,"TB"
"870","Mrfap1",0.827604485239279,0.531121046663894,0.442,0.596,1,"TB"
"871","Ikbke",0.874558817486459,0.568492669505991,0.409,0.504,1,"TB"
"872","Zfp292",0.881887810454531,0.569394039149342,0.457,0.602,1,"TB"
"873","Zbtb7b",0.891406513208591,0.802477660988709,0.337,0.44,1,"TB"
"874","Ctdsp2",0.903420672848253,0.569502628734095,0.431,0.588,1,"TB"
"875","Xylt1",0.915874910369972,0.71589987402662,0.268,0.334,1,"TB"
"876","Arhgap4",0.918875146375403,0.506267204973253,0.464,0.617,1,"TB"
"877","Tmem134",0.931254839794338,0.649068884473223,0.413,0.548,1,"TB"
"878","Pdlim1",0.933629218042001,0.936760069083635,0.203,0.251,1,"TB"
"879","Tmem154",0.938870371354064,0.734844372996368,0.315,0.393,1,"TB"
"880","Zfp703",0.94622596084822,0.888801253375728,0.261,0.325,1,"TB"
"881","Hectd1",0.94949008071174,0.654501500709328,0.431,0.584,1,"TB"
"882","Atf1",0.951739690805715,0.642592279642693,0.344,0.439,1,"TB"
"883","Tspyl1",0.983695196461673,0.539168240058972,0.442,0.572,1,"TB"
"884","Trib2",0.98963622862221,0.644864255923935,0.301,0.36,1,"TB"
"885","Plac8",6.97293059491577e-76,3.47078580226309,0.387,0.058,1.1176213157531e-71,"NP"
"886","Gbp2b",5.10841957573408e-53,3.11748269951419,0.44,0.072,8.18777489598659e-49,"NP"
"887","Gbp2",1.11214036732086e-42,1.84767459912127,0.568,0.192,1.78253858074187e-38,"NP"
"888","Ifi47",2.15336757466416e-35,1.66489075360115,0.606,0.174,3.45141754867171e-31,"NP"
"889","Acod1",1.79703605679675e-33,1.88142259990373,0.295,0.069,2.88028939183384e-29,"NP"
"890","Btg1",1.51814015502959e-32,1.02620697316217,0.942,0.717,2.43327504048143e-28,"NP"
"891","Arpc4",1.61936084725062e-31,1.79042879235936,0.548,0.123,2.5955115659733e-27,"NP"
"892","Cxcl2",1.68363464334702e-31,1.33874204647389,0.302,0.091,2.6985296063566e-27,"NP"
"893","B2m",3.06781567391781e-29,0.993134057625507,0.905,0.565,4.91709496215547e-25,"NP"
"894","Ifi204",4.7357417960548e-29,1.50134723154121,0.5,0.101,7.59044695071663e-25,"NP"
"895","Cxcr4",2.80444518304793e-28,1.19438075253682,0.823,0.446,4.49496473938922e-24,"NP"
"896","Cblb",8.62256800816407e-28,1.37429993454235,0.643,0.199,1.38202520034854e-23,"NP"
"897","Igtp",1.78623396839538e-27,2.02154798142968,0.493,0.138,2.86297580454411e-23,"NP"
"898","Irf1",2.58972272133877e-26,1.29963800877149,0.826,0.504,4.15080757776178e-22,"NP"
"899","mt-Nd1",7.41135416869372e-26,1.27799413987451,0.667,0.246,1.18789184615823e-21,"NP"
"900","Gbp5",1.9076839127566e-24,1.67425212351597,0.353,0.08,3.05763577536628e-20,"NP"
"901","Nfatc3",2.00415090687743e-24,1.06749589341524,0.652,0.221,3.21225307354314e-20,"NP"
"902","Parp14",5.15295132309654e-23,1.26636866662087,0.493,0.149,8.25915038065914e-19,"NP"
"903","Cd274",5.52015654846337e-23,1.21551718811349,0.496,0.17,8.84770691587709e-19,"NP"
"904","Ly6e",6.18666951709646e-23,1.22510118091684,0.556,0.275,9.91599390200221e-19,"NP"
"905","Tab2",1.61695867884723e-22,0.940493664978625,0.668,0.239,2.59166137045635e-18,"NP"
"906","Ube2d3",2.41436234961165e-22,0.919107181646551,0.571,0.178,3.86973997395755e-18,"NP"
"907","Eif3f",5.19490694172394e-22,0.935927054921851,0.719,0.29,8.32639684619513e-18,"NP"
"908","Irgm1",7.8849827763306e-22,1.20443881257238,0.508,0.181,1.26380503939027e-17,"NP"
"909","Gbp4",1.86950338622742e-21,1.08216343061773,0.641,0.246,2.9964400274453e-17,"NP"
"910","Capza2",2.33908475524143e-21,1.29796185914526,0.438,0.098,3.74908504570097e-17,"NP"
"911","Ncoa6",5.60918223746558e-21,1.38641550076402,0.359,0.051,8.99039729020984e-17,"NP"
"912","Hipk1",6.19193688835618e-21,0.850279119050784,0.829,0.457,9.92443644465728e-17,"NP"
"913","Arpc2",6.42432249245422e-21,0.957490305616054,0.685,0.261,1.02969040909056e-16,"NP"
"914","Dennd4a",1.28940275386553e-20,1.18915268862105,0.543,0.178,2.06665473389567e-16,"NP"
"915","Rtp4",1.35861919222749e-20,1.67442823133169,0.312,0.069,2.17759484130222e-16,"NP"
"916","Gbp9",1.46674037950496e-20,1.74062516624734,0.363,0.065,2.35089148027055e-16,"NP"
"917","Rab5c",2.01001049481387e-20,0.8942162264261,0.686,0.261,3.22164482108768e-16,"NP"
"918","Isg15",4.03167449667357e-20,0.906736580249986,0.355,0.127,6.4619678832684e-16,"NP"
"919","Hspa8",5.90233149092103e-20,0.915570973359284,0.814,0.417,9.46025691364823e-16,"NP"
"920","Nedd9",7.67569063902035e-20,0.975436571534175,0.535,0.174,1.23025969562218e-15,"NP"
"921","Gbp3",9.6446162428459e-20,1.16758227922556,0.433,0.138,1.54583909140334e-15,"NP"
"922","Capza1",1.15159649048382e-19,0.852643893132903,0.523,0.163,1.84577885494747e-15,"NP"
"923","Irgm2",1.26620404528471e-19,1.58924733284706,0.375,0.094,2.02947184378234e-15,"NP"
"924","Ascc3",1.26831124242912e-19,0.650144443985522,0.549,0.181,2.0328492593654e-15,"NP"
"925","Selenot",1.27711347712157e-19,0.794058902166196,0.564,0.185,2.04695748113045e-15,"NP"
"926","Fbxl5",1.35542154966265e-19,0.607244070462423,0.469,0.203,2.17246965979929e-15,"NP"
"927","Tnks2",1.56783124619844e-19,0.684818555624427,0.628,0.217,2.51291992140687e-15,"NP"
"928","Rnf213",3.3989478445029e-19,0.953839325479743,0.44,0.138,5.44783360516926e-15,"NP"
"929","Psmc5",6.48779269572824e-19,0.884774033165854,0.535,0.17,1.03986341327132e-14,"NP"
"930","Naa20",6.57864478930623e-19,1.64637921718157,0.334,0.047,1.05442518683e-14,"NP"
"931","Irf9",6.95667682196424e-19,1.01317251162104,0.53,0.185,1.11501616102443e-14,"NP"
"932","Prkch",1.07284487631307e-18,0.948701326185431,0.647,0.264,1.71955576775459e-14,"NP"
"933","Ccr5",1.18439046254332e-18,1.48496434786674,0.39,0.087,1.89834103336443e-14,"NP"
"934","Eif4a1",1.39196873442e-18,0.854312395355067,0.595,0.217,2.23104748752837e-14,"NP"
"935","Sumo2",1.52214638129048e-18,1.47050818053237,0.379,0.08,2.43969621993238e-14,"NP"
"936","Gpr65",2.5346528701488e-18,1.10323882489907,0.432,0.112,4.06254162027449e-14,"NP"
"937","H3f3b",3.15491538836419e-18,0.709957282663436,0.856,0.493,5.05669838447012e-14,"NP"
"938","Dynll1",4.44810853534413e-18,0.952748608518287,0.473,0.134,7.12942836044958e-14,"NP"
"939","Stat1",6.79839052252898e-18,0.819414590252888,0.779,0.486,1.08964603295095e-13,"NP"
"940","Bsg",7.20769693757391e-18,1.31448452049864,0.356,0.072,1.15524966515435e-13,"NP"
"941","Gabarap",7.98621449257106e-18,0.862294764578702,0.466,0.141,1.28003045886929e-13,"NP"
"942","Elovl5",1.01117938205274e-17,0.83653452889298,0.569,0.199,1.62071831355414e-13,"NP"
"943","Ubald2",1.07941021082992e-17,0.766317954399919,0.799,0.424,1.73007868591819e-13,"NP"
"944","Eif2s1",1.23237048741592e-17,1.04220382858625,0.404,0.094,1.97524341723024e-13,"NP"
"945","Tnfrsf1b",1.48289687753926e-17,0.846913653546316,0.738,0.384,2.37678711531993e-13,"NP"
"946","Nsa2",1.55269979115232e-17,0.935580779446627,0.355,0.069,2.48866722525894e-13,"NP"
"947","Sp140",1.59498234068679e-17,1.38792390794935,0.28,0.065,2.55643769565279e-13,"NP"
"948","Eif3a",1.67420968145846e-17,1.1448257738135,0.395,0.094,2.68342327744162e-13,"NP"
"949","Rbms1",1.83321294724176e-17,0.736025718227808,0.588,0.228,2.9382737118391e-13,"NP"
"950","Ccl5",1.96283975921557e-17,0.983511039161074,0.457,0.232,3.14603956607072e-13,"NP"
"951","Lta4h",3.10019938896351e-17,1.14163116788083,0.463,0.141,4.96899958063071e-13,"NP"
"952","Wac",3.21341307420198e-17,0.993988397084809,0.471,0.152,5.15045847533094e-13,"NP"
"953","Cd69",3.30581060613951e-17,1.19664116919955,0.643,0.304,5.2985532395204e-13,"NP"
"954","H2-Q7",3.69884146798564e-17,0.666436097508063,0.777,0.391,5.92850310488739e-13,"NP"
"955","Gdi2",4.71449290170957e-17,0.797859975762095,0.526,0.178,7.5563892228601e-13,"NP"
"956","Ubac2",4.87656950817752e-17,1.01551906505053,0.499,0.156,7.81616560770693e-13,"NP"
"957","Psme1",5.00660633687237e-17,0.718053490005477,0.821,0.475,8.02458863673904e-13,"NP"
"958","Emsy",6.2265555524944e-17,1.18540469020411,0.378,0.08,9.97992323953802e-13,"NP"
"959","Hint1",6.35160459245254e-17,1.22455779129207,0.379,0.094,1.01803518407829e-12,"NP"
"960","Ifi211",6.85655771668226e-17,0.996073045439874,0.36,0.087,1.09896907082983e-12,"NP"
"961","Elf1",7.65639209399151e-17,0.674861068787375,0.704,0.315,1.22716652482496e-12,"NP"
"962","Degs1",7.88340128369718e-17,1.02672301197983,0.413,0.116,1.26355155775098e-12,"NP"
"963","Fbxo33",8.56573765457191e-17,0.967269789702498,0.431,0.123,1.37291643127479e-12,"NP"
"964","H2-K1",1.01965411206414e-16,0.670939782364614,0.992,0.859,1.6343016108164e-12,"NP"
"965","Ep400",1.0409526517342e-16,0.783704230058516,0.564,0.207,1.66843891019957e-12,"NP"
"966","Tomm22",1.05739803092553e-16,0.781287233058465,0.41,0.105,1.69479756396745e-12,"NP"
"967","Kmt2c",1.14269500479088e-16,0.918531868138521,0.413,0.109,1.83151155367883e-12,"NP"
"968","Tle4",1.25169163490997e-16,1.1411817588508,0.372,0.091,2.00621135243369e-12,"NP"
"969","Gpr171",1.47608741647535e-16,1.14248141793146,0.406,0.112,2.3658729111267e-12,"NP"
"970","Ctsw",1.56509167518694e-16,1.39661571269997,0.473,0.17,2.50852893698963e-12,"NP"
"971","Tnfaip3",1.5693961379484e-16,0.705126436545003,0.942,0.786,2.5154281299037e-12,"NP"
"972","Ide",1.59047835973817e-16,0.850830135759316,0.477,0.149,2.54921871498834e-12,"NP"
"973","Gnb2",2.10634701590276e-16,0.79048208249962,0.583,0.225,3.37605299708895e-12,"NP"
"974","Canx",2.27659136952897e-16,0.68907989158087,0.501,0.17,3.64892064708104e-12,"NP"
"975","Gbp7",2.70635427318518e-16,0.59642254038515,0.518,0.196,4.33774462906121e-12,"NP"
"976","Sept11",2.72597069780117e-16,0.862666443853475,0.537,0.196,4.36918583443572e-12,"NP"
"977","Crebbp",3.01764696094424e-16,0.710928116514394,0.584,0.228,4.83668454900143e-12,"NP"
"978","Tapbpl",3.17964710555462e-16,0.727312578224562,0.447,0.149,5.09633838078295e-12,"NP"
"979","Pcbp2",3.25155354250462e-16,0.647998678916704,0.592,0.221,5.2115900179264e-12,"NP"
"980","Efhd2",3.28651721064091e-16,0.707025477909311,0.572,0.232,5.26762978521525e-12,"NP"
"981","Panx1",4.0353811330469e-16,1.6557227006631,0.336,0.072,6.46790888004758e-12,"NP"
"982","Taldo1",4.5929563001363e-16,0.737429722506218,0.591,0.25,7.36159035785846e-12,"NP"
"983","Cers2",4.63470334037128e-16,0.739518572233573,0.503,0.181,7.42850251394709e-12,"NP"
"984","Ankhd1",4.67254328845344e-16,0.799384638811502,0.397,0.101,7.48915238273318e-12,"NP"
"985","Aim2",5.19138037781801e-16,1.12511800352147,0.371,0.091,8.3207444695667e-12,"NP"
"986","S1pr4",5.75298459573288e-16,-1.17244945829629,0.788,0.786,9.22088371004066e-12,"NP"
"987","Vdac2",6.36449991427475e-16,1.01644881971854,0.364,0.094,1.02010204625996e-11,"NP"
"988","Klf2",7.29075292394029e-16,-0.871228985787528,0.833,0.866,1.16856187864915e-11,"NP"
"989","Birc3",8.0691632903642e-16,0.692339932261255,0.571,0.25,1.29332549217957e-11,"NP"
"990","Smarca5",8.07109359443469e-16,0.856649561201142,0.469,0.149,1.29363488131599e-11,"NP"
"991","mt-Nd3",8.85234991015373e-16,1.58408995166571,0.337,0.08,1.41885464359944e-11,"NP"
"992","Ubxn4",9.04423443851117e-16,0.538413588579722,0.614,0.243,1.44960989580457e-11,"NP"
"993","Icam1",9.70696485027841e-16,0.877771657099485,0.425,0.141,1.55583232620262e-11,"NP"
"994","Serpina3g",9.77472065909976e-16,1.89413029602729,0.272,0.058,1.56669222724051e-11,"NP"
"995","Ccrl2",1.09255884269046e-15,0.635577211385904,0.353,0.159,1.75115331306427e-11,"NP"
"996","Actr3",1.22812617205236e-15,0.704599266779273,0.625,0.25,1.96844062856553e-11,"NP"
"997","Trim33",1.34215496481427e-15,1.02448059225392,0.394,0.109,2.15120597760431e-11,"NP"
"998","Acin1",1.56727383786268e-15,0.667010915344851,0.689,0.293,2.51202650732631e-11,"NP"
"999","Vps54",1.59285523388055e-15,0.787173449309584,0.628,0.261,2.55302836886375e-11,"NP"
"1000","Ccny",1.63983943661565e-15,0.738466275394967,0.526,0.185,2.62833464900756e-11,"NP"
"1001","Hnrnpc",1.65015489218032e-15,0.710005159467568,0.484,0.163,2.64486826118661e-11,"NP"
"1002","Dcaf11",1.83964477972281e-15,0.874988238242971,0.408,0.116,2.94858265293972e-11,"NP"
"1003","Dynlt1f",2.06733343976902e-15,1.14187547346179,0.308,0.065,3.31352203726179e-11,"NP"
"1004","Smpdl3a",2.24398486212038e-15,0.784706686593196,0.493,0.188,3.59665893700655e-11,"NP"
"1005","Psma7",2.51340768231435e-15,1.20519365036789,0.303,0.069,4.02848983321344e-11,"NP"
"1006","Gapvd1",2.61844253156137e-15,0.729035017154236,0.448,0.152,4.19683968958656e-11,"NP"
"1007","Herc6",2.88050569137478e-15,1.10728285266559,0.337,0.109,4.61687452213549e-11,"NP"
"1008","H2-Q4",2.90478695120205e-15,0.920142873967511,0.423,0.127,4.65579252538665e-11,"NP"
"1009","Capzb",3.14328796627623e-15,0.589404081294192,0.785,0.409,5.03806195234754e-11,"NP"
"1010","Hnrnpa2b1",3.26321495736634e-15,0.748598297693355,0.779,0.438,5.23028093366677e-11,"NP"
"1011","Nrip1",3.41507862751146e-15,0.951991636990612,0.45,0.145,5.47368802417537e-11,"NP"
"1012","Psmb8",3.54021440410868e-15,0.646896265404892,0.846,0.547,5.67425564690539e-11,"NP"
"1013","Psma3",3.80781841479632e-15,0.715362336778042,0.47,0.156,6.10317135523554e-11,"NP"
"1014","Bhlhe40",3.83771813353583e-15,0.91138570097284,0.746,0.471,6.15109462443123e-11,"NP"
"1015","Vps13c",4.52078890131319e-15,0.789039022858727,0.374,0.094,7.24592045102478e-11,"NP"
"1016","Epb41",4.54038405450771e-15,0.782058265232501,0.564,0.214,7.27732756256496e-11,"NP"
"1017","Parp9",4.57857547917435e-15,0.858084417809108,0.38,0.112,7.33854077802064e-11,"NP"
"1018","Nampt",4.68239800639094e-15,1.16571775484923,0.257,0.058,7.50494752464339e-11,"NP"
"1019","Hif1a",4.7142820060162e-15,0.732607494760095,0.523,0.192,7.55605119924277e-11,"NP"
"1020","Adam10",4.88565418126034e-15,0.561700494549266,0.501,0.174,7.83072652172407e-11,"NP"
"1021","Chmp4b",4.92089135433867e-15,0.541878349015337,0.503,0.181,7.88720466273403e-11,"NP"
"1022","Camk1d",5.108690162368e-15,0.80311172685247,0.436,0.141,8.18820859224343e-11,"NP"
"1023","Dtx3l",5.15983474532667e-15,0.71172429524263,0.52,0.21,8.27018312980958e-11,"NP"
"1024","Tnfrsf9",5.30828003239748e-15,1.91815305080946,0.31,0.065,8.50811123592668e-11,"NP"
"1025","Dars",5.59194750479131e-15,0.90303938443273,0.448,0.149,8.96277346067951e-11,"NP"
"1026","Golga5",5.66121300473983e-15,1.07481666424341,0.288,0.051,9.07379220399701e-11,"NP"
"1027","Stip1",5.86673684944302e-15,0.913409224736693,0.469,0.156,9.40320582228727e-11,"NP"
"1028","Ssr1",5.99951842681113e-15,0.811061615429474,0.519,0.192,9.61602813449287e-11,"NP"
"1029","Hivep2",6.02068393287702e-15,0.722048387144727,0.545,0.203,9.64995220761528e-11,"NP"
"1030","Cog5",6.05587413150813e-15,0.724383444992212,0.477,0.163,9.70635505798123e-11,"NP"
"1031","Samsn1",6.20995047565934e-15,0.658761452264118,0.615,0.279,9.9533086223868e-11,"NP"
"1032","Txn1",6.81234530174631e-15,0.753732757582128,0.538,0.217,1.0918827049639e-10,"NP"
"1033","Arpp19",6.87822564961252e-15,1.06749803720296,0.327,0.072,1.1024420071199e-10,"NP"
"1034","Abcb1a",7.38068503932084e-15,1.82435707451673,0.254,0.025,1.18297619810234e-10,"NP"
"1035","Crybg1",8.07852670722562e-15,0.544798788720357,0.577,0.225,1.29482626063412e-10,"NP"
"1036","Ptpn22",9.46627114189823e-15,0.775984180912603,0.773,0.431,1.51725393862345e-10,"NP"
"1037","Epsti1",9.98820088943565e-15,0.916635513561762,0.546,0.225,1.60090883855875e-10,"NP"
"1038","Actr2",1.07217718731058e-14,0.655981310723228,0.731,0.37,1.7184855958214e-10,"NP"
"1039","Pum1",1.09617577997322e-14,0.55393757962607,0.489,0.159,1.75695054014108e-10,"NP"
"1040","Fam120a",1.11189430584101e-14,0.523742697993161,0.481,0.159,1.78214419340197e-10,"NP"
"1041","Nin",1.13238642856323e-14,0.613216435801228,0.503,0.181,1.81498896770114e-10,"NP"
"1042","Cyfip2",1.13818501027999e-14,0.719728357612927,0.787,0.424,1.82428293447676e-10,"NP"
"1043","Lgals3",1.16358848446694e-14,0.661857053919825,0.537,0.264,1.86499962290361e-10,"NP"
"1044","Cnot1",1.17961581856976e-14,0.640380741408965,0.592,0.239,1.89068823400362e-10,"NP"
"1045","Rbm22",1.27901759320025e-14,0.766363449863781,0.446,0.134,2.05000939838136e-10,"NP"
"1046","Prdm1",1.29268689820985e-14,0.864297192636063,0.332,0.091,2.07191856045075e-10,"NP"
"1047","Trim12c",1.36970130987253e-14,1.71577874174335,0.279,0.054,2.1953572594637e-10,"NP"
"1048","Lpin2",1.57199906909026e-14,1.15321896688827,0.31,0.08,2.51960010793787e-10,"NP"
"1049","Hmg20b",1.72360630454703e-14,1.25575905030083,0.321,0.076,2.76259618492798e-10,"NP"
"1050","Psen1",1.76031746582726e-14,0.673322827529983,0.463,0.174,2.82143683422794e-10,"NP"
"1051","Psmd8",1.77519882717317e-14,0.53612233645303,0.424,0.127,2.84528868019316e-10,"NP"
"1052","Eif3d",1.79311700451001e-14,0.763943753059465,0.516,0.192,2.87400793482865e-10,"NP"
"1053","Trim21",1.87531268757698e-14,0.988892513456892,0.306,0.065,3.00575117564838e-10,"NP"
"1054","Tiparp",1.88215795707245e-14,0.733676702605902,0.38,0.13,3.01672277359572e-10,"NP"
"1055","Pip4p1",1.94173268752911e-14,0.882008050987014,0.355,0.109,3.11220915157165e-10,"NP"
"1056","Rraga",1.94850150198278e-14,0.977592806986676,0.321,0.076,3.123058207378e-10,"NP"
"1057","Kmt2e",1.98092093915335e-14,0.57119850435644,0.614,0.246,3.17502008127499e-10,"NP"
"1058","Shoc2",2.07852814536752e-14,0.784936771388096,0.348,0.091,3.33146491139505e-10,"NP"
"1059","Lgals3bp",2.44716425768547e-14,0.904506660979852,0.482,0.185,3.92231487221827e-10,"NP"
"1060","Tor1aip1",2.47344117525667e-14,0.637378984127684,0.64,0.29,3.96443151570138e-10,"NP"
"1061","Virma",2.48173617399473e-14,0.705228732326796,0.367,0.101,3.97772673967875e-10,"NP"
"1062","Uqcrc2",2.66551103030281e-14,1.03206348085584,0.458,0.163,4.27228107936934e-10,"NP"
"1063","Wars",2.71948399713411e-14,1.00877211442559,0.427,0.145,4.35878895060654e-10,"NP"
"1064","Klrk1",2.78456433394882e-14,1.74941695787023,0.327,0.091,4.46309971445317e-10,"NP"
"1065","Snx1",2.95977540067325e-14,0.771873209959264,0.429,0.145,4.74392801219909e-10,"NP"
"1066","Atm",3.00652654106333e-14,0.523468414187987,0.329,0.076,4.81886074001631e-10,"NP"
"1067","Mgat2",3.60097899483921e-14,0.553105520414066,0.378,0.109,5.77164913292829e-10,"NP"
"1068","Rb1cc1",3.6672283738972e-14,0.82330111342922,0.386,0.098,5.87783363768244e-10,"NP"
"1069","Epc2",3.86590603959094e-14,0.80088124259166,0.326,0.076,6.19627420025636e-10,"NP"
"1070","Zfp36",4.2090848541028e-14,-0.986822961128226,0.838,0.837,6.74632120415597e-10,"NP"
"1071","Suz12",4.23673036791147e-14,0.731030937522446,0.466,0.159,6.79063143368851e-10,"NP"
"1072","Morf4l2",4.41350858782704e-14,1.35765269599819,0.264,0.04,7.07397156456918e-10,"NP"
"1073","Rae1",4.62096227955393e-14,0.597612500183641,0.421,0.134,7.40647834166904e-10,"NP"
"1074","Cdk12",4.64326790313557e-14,0.697698937341245,0.501,0.185,7.44222979514569e-10,"NP"
"1075","Gvin1",4.69688172063028e-14,0.688451492968367,0.591,0.254,7.52816202182621e-10,"NP"
"1076","Ccl4",4.93036048940342e-14,1.15960212714395,0.285,0.083,7.9023817924158e-10,"NP"
"1077","Rnf19b",5.10152895651027e-14,0.610793228090631,0.64,0.308,8.17673061149467e-10,"NP"
"1078","Irf8",5.20236835276942e-14,1.46630640843915,0.326,0.101,8.33835599581882e-10,"NP"
"1079","Slc25a5",6.06411575326173e-14,0.830868854404188,0.41,0.134,9.7195647293279e-10,"NP"
"1080","Txn2",6.09458282855759e-14,0.707276267087292,0.385,0.109,9.7683973576121e-10,"NP"
"1081","Sdhaf2",6.15012299953098e-14,0.577373315821556,0.338,0.094,9.85741714364826e-10,"NP"
"1082","Mapkap1",6.22581957624045e-14,0.933399741669876,0.33,0.076,9.97874361679819e-10,"NP"
"1083","Dynlrb1",6.81149490080928e-14,0.832476502116706,0.501,0.188,1.09174640270171e-09,"NP"
"1084","P2ry10",6.82435558982152e-14,0.575720646493257,0.757,0.395,1.09380771393659e-09,"NP"
"1085","Hdlbp",7.37774405888974e-14,0.705257271772812,0.51,0.192,1.18250481775885e-09,"NP"
"1086","Otud4",7.56118695017671e-14,0.556233787921455,0.397,0.116,1.21190704437432e-09,"NP"
"1087","Adora2a",7.56223483872695e-14,0.55674375740277,0.467,0.167,1.21207499995116e-09,"NP"
"1088","Dazap2",7.96028290393268e-14,0.501815634728055,0.538,0.214,1.27587414384233e-09,"NP"
"1089","Fnbp4",8.0331028400192e-14,0.602653629802098,0.512,0.192,1.28754572319828e-09,"NP"
"1090","Nkg7",8.91402423676973e-14,1.01510136161685,0.527,0.254,1.42873980466945e-09,"NP"
"1091","Pkm",9.09092745824977e-14,0.523114813933815,0.666,0.304,1.45709385300827e-09,"NP"
"1092","Rnf139",9.28174865458473e-14,0.782537840903021,0.349,0.091,1.48767867435684e-09,"NP"
"1093","Myl12b",9.60301727199384e-14,0.611488293102675,0.724,0.359,1.53917160835517e-09,"NP"
"1094","Rer1",9.7605301734074e-14,0.697490952910026,0.51,0.188,1.56441777619374e-09,"NP"
"1095","Pdcd6",9.76305351008542e-14,0.626721698533767,0.531,0.199,1.56482221659649e-09,"NP"
"1096","Ms4a6b",9.9622548102455e-14,0.706077353890144,0.685,0.37,1.59675020098615e-09,"NP"
"1097","Smarca4",1.03888995410646e-13,0.55163023176558,0.678,0.308,1.66513281844183e-09,"NP"
"1098","Nup98",1.06027084763644e-13,0.581805476628676,0.448,0.159,1.69940211459168e-09,"NP"
"1099","Ap1m1",1.13732803420884e-13,0.583171317973225,0.471,0.163,1.82290937322993e-09,"NP"
"1100","Hip1",1.17385932965877e-13,1.41968753831751,0.344,0.083,1.88146173357707e-09,"NP"
"1101","Ctsc",1.24956058804153e-13,0.679476510025373,0.476,0.239,2.00279571051297e-09,"NP"
"1102","Lsm12",1.27607759668135e-13,0.708307389186363,0.389,0.12,2.04529717196086e-09,"NP"
"1103","Cers6",1.36738317744783e-13,0.888253172487658,0.268,0.098,2.19164175681338e-09,"NP"
"1104","Ndrg3",1.433455118289e-13,0.833701402922285,0.342,0.087,2.2975418635936e-09,"NP"
"1105","Tent2",1.52880383697168e-13,1.23305364003614,0.283,0.062,2.4503667898982e-09,"NP"
"1106","Zbp1",1.5842791033441e-13,0.587626458369939,0.569,0.283,2.53928254683992e-09,"NP"
"1107","Lyn",1.6211353305166e-13,0.996451746835021,0.251,0.101,2.59835570775201e-09,"NP"
"1108","Pdcd1",1.62943410282291e-13,2.09105155072442,0.306,0.08,2.61165698000456e-09,"NP"
"1109","Vamp3",1.65507192608232e-13,0.676868748279327,0.408,0.134,2.65274928312474e-09,"NP"
"1110","Tasp1",1.76324289366863e-13,0.889805168020025,0.304,0.069,2.82612570997208e-09,"NP"
"1111","Arid1b",2.15730800062729e-13,0.524526276541821,0.522,0.203,3.45773326340542e-09,"NP"
"1112","Aldoa",2.17602497508644e-13,0.555197045544906,0.618,0.283,3.48773283006855e-09,"NP"
"1113","Tmem33",2.27885894200486e-13,0.740097024468469,0.329,0.091,3.65255511224538e-09,"NP"
"1114","Entr1",2.41744415167342e-13,0.868296634870378,0.416,0.138,3.87467948630216e-09,"NP"
"1115","Pkn2",2.50010411776544e-13,0.67045171794177,0.452,0.159,4.00716687995446e-09,"NP"
"1116","Cbx3",2.55579899925069e-13,0.81820509596118,0.393,0.123,4.09643463599901e-09,"NP"
"1117","Acsl5",2.66942463421847e-13,0.687687582333628,0.526,0.214,4.27855380372537e-09,"NP"
"1118","Phf11b",2.72144080325491e-13,1.15059959977991,0.319,0.083,4.36192531945698e-09,"NP"
"1119","Ncf4",2.77859115901316e-13,0.551055149364723,0.595,0.272,4.4535259096663e-09,"NP"
"1120","Il10ra",2.93474116705289e-13,0.615470236512519,0.463,0.181,4.70380314255237e-09,"NP"
"1121","Rgs1",2.98193086053657e-13,0.780456520097115,0.773,0.478,4.77943878326802e-09,"NP"
"1122","Pde4b",3.00979910514749e-13,0.732471826224725,0.618,0.333,4.8241060057304e-09,"NP"
"1123","Mndal",3.04270742528618e-13,0.533335746839913,0.599,0.272,4.87685146124869e-09,"NP"
"1124","Prrc2c",3.41905088563317e-13,0.620148851482139,0.834,0.496,5.48005475949284e-09,"NP"
"1125","Bst2",3.78990645569232e-13,0.905344330781192,0.409,0.152,6.07446206718366e-09,"NP"
"1126","R3hdm1",4.28226210179602e-13,0.899183337862103,0.344,0.098,6.86360969675866e-09,"NP"
"1127","Csnk2b",4.32904266708564e-13,0.632785398261515,0.45,0.159,6.93858958680486e-09,"NP"
"1128","Entpd1",4.38065347922088e-13,0.954135834997357,0.298,0.087,7.02131139649523e-09,"NP"
"1129","Mpc1",4.6943587740673e-13,1.01189750091313,0.304,0.069,7.52411824307508e-09,"NP"
"1130","Hmox2",4.8192549479064e-13,0.729276776609349,0.391,0.13,7.72430183050438e-09,"NP"
