"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"707","Ric8a",1.45483289796959e-09,0.76340706334838,0.412,0.294,2.20261700752596e-05,"Untreated"
"708","Ehd1",1.51050365306717e-09,-1.05856733573633,0.206,0.333,2.28690253074369e-05,"Untreated"
"709","Adora2a",1.60520774055346e-09,-0.932833801514799,0.14,0.27,2.43028451919794e-05,"Untreated"
"710","Prkar1a",1.73117016916265e-09,0.575308170150817,0.55,0.438,2.62099163611225e-05,"Untreated"
"711","Mia3",1.75904861228977e-09,0.602553496026607,0.499,0.381,2.66319959900671e-05,"Untreated"
"712","Ccdc50",1.83451008492825e-09,-0.510668457644084,0.448,0.58,2.77744826858138e-05,"Untreated"
"713","Arhgap25",1.84605999114675e-09,0.85023644275896,0.352,0.238,2.79493482659618e-05,"Untreated"
"714","Dusp5",1.85692951032322e-09,0.51170843900198,0.788,0.672,2.81139127862936e-05,"Untreated"
"715","Tpd52",1.96151976284275e-09,0.627806807640866,0.473,0.352,2.96974092094393e-05,"Untreated"
"716","Ifi207",2.11222484656001e-09,-0.613818364611867,0.586,0.658,3.19790841769186e-05,"Untreated"
"717","Ezr",2.13066203628194e-09,0.542947485560979,0.599,0.483,3.22582232293085e-05,"Untreated"
"718","Akt3",2.34668419774712e-09,-0.695496451392753,0.204,0.343,3.55287987538914e-05,"Untreated"
"719","Chmp2a",2.43185450265702e-09,0.765978499298048,0.338,0.223,3.68182771702272e-05,"Untreated"
"720","Gramd1a",2.46011345298399e-09,0.73585339302706,0.321,0.206,3.72461176781775e-05,"Untreated"
"721","Lmo4",2.59839784914526e-09,-0.702751422258975,0.342,0.475,3.93397434360592e-05,"Untreated"
"722","Slc38a10",2.608074110948e-09,0.632391442637665,0.412,0.29,3.94862420397526e-05,"Untreated"
"723","Med28",2.67176921300932e-09,-0.617455713605116,0.306,0.443,4.0450585884961e-05,"Untreated"
"724","Tbc1d14",2.68956637063854e-09,0.822020442490964,0.361,0.245,4.07200348514676e-05,"Untreated"
"725","Zrsr2",2.69097281716507e-09,0.788931746437939,0.342,0.229,4.07413284518792e-05,"Untreated"
"726","Lbr",2.8977596028922e-09,0.693587811682963,0.344,0.226,4.3872080387788e-05,"Untreated"
"727","Slc9a3r1",2.90154210749851e-09,0.601904052576019,0.533,0.422,4.39293475075274e-05,"Untreated"
"728","S100a10",3.00564290901424e-09,0.611488157081682,0.512,0.384,4.55054336424757e-05,"Untreated"
"729","Ltv1",3.33850802917712e-09,0.846391560635447,0.251,0.148,5.05450115617416e-05,"Untreated"
"730","Tbk1",3.51832454190266e-09,-0.578375653579156,0.297,0.444,5.32674335644063e-05,"Untreated"
"731","Pdcd4",3.5474735534095e-09,0.872548816932873,0.321,0.211,5.37087495986198e-05,"Untreated"
"732","Dld",3.66375399658097e-09,-0.665298579996834,0.221,0.36,5.54692355082359e-05,"Untreated"
"733","Kif21b",3.96748699745725e-09,0.787590014016566,0.372,0.259,6.00677531415027e-05,"Untreated"
"734","Lipe",4.21499480234358e-09,-0.617278433946582,0.395,0.523,6.38150213074818e-05,"Untreated"
"735","Nectin1",4.47404113023472e-09,0.571602727940659,0.446,0.314,6.77369827117536e-05,"Untreated"
"736","Gnl1",4.55720580494932e-09,0.885206784547866,0.314,0.205,6.89960958869327e-05,"Untreated"
"737","Tlr9",4.58405316987619e-09,0.828474270496206,0.265,0.161,6.94025649919255e-05,"Untreated"
"738","Gmip",4.88235918869171e-09,0.669946027879571,0.412,0.296,7.39189181167926e-05,"Untreated"
"739","Zfp263",5.02903463997537e-09,0.702049526494518,0.361,0.244,7.61395844492271e-05,"Untreated"
"740","Dck",5.37457036175369e-09,0.769471631502199,0.251,0.148,8.13709952769508e-05,"Untreated"
"741","Gyg",5.62610847259873e-09,-0.610163353483584,0.401,0.524,8.51792822751448e-05,"Untreated"
"742","Ctnnd1",5.64637404952652e-09,-0.72065707563784,0.374,0.499,8.54861031098315e-05,"Untreated"
"743","Rgs1",5.71174276234834e-09,-1.53970729594181,0.151,0.264,8.6475785421954e-05,"Untreated"
"744","Capn2",5.71804160555369e-09,0.576515409129806,0.605,0.506,8.65711499080829e-05,"Untreated"
"745","Rptor",5.92148717601293e-09,0.754229050058064,0.299,0.19,8.96513158448358e-05,"Untreated"
"746","mt-Nd4",6.03349771408261e-09,0.821042171102896,0.28,0.174,9.13471553912107e-05,"Untreated"
"747","Hdgf",6.12144991317845e-09,0.627143682837958,0.408,0.289,9.26787516855217e-05,"Untreated"
"748","Col4a3bp",6.2501355781608e-09,0.73091434321551,0.342,0.227,9.46270526533545e-05,"Untreated"
"749","Trpv2",6.29874585287121e-09,0.790538325901929,0.344,0.234,9.53630122124701e-05,"Untreated"
"750","Aamp",6.30148621481985e-09,0.512239946039229,0.645,0.553,9.54045012923725e-05,"Untreated"
"751","Itpripl1",6.31846965348533e-09,0.786529541961374,0.399,0.29,9.5661630553768e-05,"Untreated"
"752","Bhlhe40",6.34496016178258e-09,-0.510278420046042,0.505,0.613,9.60626968493882e-05,"Untreated"
"753","Nsmaf",6.38091503343076e-09,0.885878837031668,0.291,0.187,9.66070536061417e-05,"Untreated"
"754","Pdcd7",6.40612759891286e-09,0.854431514469152,0.255,0.154,9.69887718475408e-05,"Untreated"
"755","Ivns1abp",6.87463314884918e-09,0.653238103628335,0.482,0.368,0.000104081945873577,"Untreated"
"756","Txnrd1",6.91465411545327e-09,-1.03724019885418,0.231,0.355,0.000104687863307962,"Untreated"
"757","Fnbp1",7.20928987101536e-09,0.791748524399237,0.582,0.485,0.000109148648647173,"Untreated"
"758","Samm50",7.21482907541373e-09,-0.684730478758427,0.244,0.376,0.000109232512201764,"Untreated"
"759","Ccl4",7.30855146950567e-09,-0.939558065660922,0.312,0.438,0.000110651469248316,"Untreated"
"760","Cstb",7.54172501383672e-09,-0.772275507448165,0.488,0.598,0.000114181716709488,"Untreated"
"761","Gdi1",7.7389800515411e-09,0.606589223877049,0.463,0.345,0.000117168157980332,"Untreated"
"762","Fosb",8.02386715409047e-09,0.532777461759628,0.459,0.325,0.00012148134871293,"Untreated"
"763","Ccdc102a",8.08805007818148e-09,0.688483840772604,0.35,0.235,0.000122453078183668,"Untreated"
"764","Gsap",8.18909511500817e-09,-0.501660395430309,0.431,0.555,0.000123982900041224,"Untreated"
"765","Pot1b",8.42527262056765e-09,-0.649033126982082,0.325,0.456,0.000127558627475394,"Untreated"
"766","Safb",8.45269436320956e-09,0.657321936916878,0.367,0.249,0.000127973792658993,"Untreated"
"767","Rragc",9.06727758892907e-09,-0.73857094008571,0.202,0.331,0.000137278582696386,"Untreated"
"768","Cd244a",9.47249547966519e-09,0.60735705246664,0.401,0.275,0.000143413581562131,"Untreated"
"769","Gcnt2",9.781405483576e-09,0.742933741376896,0.35,0.237,0.000148090479021341,"Untreated"
"770","Rbm22",9.91082763494779e-09,-0.81233185128375,0.172,0.297,0.00015004993039311,"Untreated"
"771","Pcnx3",1.00285203710102e-08,0.7635163895759,0.355,0.246,0.000151831798417095,"Untreated"
"772","Srsf4",1.00518718824464e-08,0.65572806617108,0.446,0.334,0.000152185340300239,"Untreated"
"773","Epb41l2",1.03802154970506e-08,-0.530849094790916,0.376,0.513,0.000157156462625347,"Untreated"
"774","Ppp1r18",1.11512840706569e-08,0.560404676273003,0.582,0.504,0.000168830440829745,"Untreated"
"775","Ciao2a",1.13177988741938e-08,0.518590142818501,0.675,0.607,0.000171351474955295,"Untreated"
"776","Cdk5rap3",1.15599668760786e-08,0.717881779063161,0.321,0.21,0.00017501789850383,"Untreated"
"777","Eipr1",1.17299457755825e-08,0.875247966533828,0.259,0.159,0.000177591379042318,"Untreated"
"778","Bag1",1.18647707261167e-08,-0.511168626507435,0.359,0.494,0.000179632628793407,"Untreated"
"779","Cnih4",1.2382512596303e-08,-0.673234839920597,0.231,0.363,0.000187471240708028,"Untreated"
"780","Antxr2",1.26223762531997e-08,0.630698847909668,0.314,0.2,0.000191102776473444,"Untreated"
"781","Ncor1",1.33619876492022e-08,0.626410224063972,0.406,0.291,0.000202300493008921,"Untreated"
"782","Gsr",1.3407731985025e-08,-0.595086593787083,0.365,0.495,0.000202993062253279,"Untreated"
"783","Ube2m",1.34615382203231e-08,0.695632477925321,0.408,0.3,0.000203807688655692,"Untreated"
"784","Atg2a",1.42518162903639e-08,0.643155071425335,0.476,0.37,0.00021577249863611,"Untreated"
"785","Dnmt3a",1.48055763131706e-08,-0.71711933511151,0.195,0.323,0.000224156425381403,"Untreated"
"786","Rab10",1.589484025401e-08,-0.589421931915618,0.357,0.479,0.000240647881445712,"Untreated"
"787","Tmem243",1.71322084677496e-08,-0.770622757658752,0.217,0.339,0.000259381636201728,"Untreated"
"788","Gatm",1.7322075075675e-08,-0.699319188991794,0.442,0.531,0.00026225621664572,"Untreated"
"789","Cd180",1.73800659026277e-08,-0.533861328817616,0.321,0.456,0.000263134197765784,"Untreated"
"790","Phf23",1.89270826311805e-08,0.631958414515029,0.425,0.313,0.000286556031036073,"Untreated"
"791","Pet100",2.10182535313913e-08,0.721405326082232,0.314,0.206,0.000318216358465264,"Untreated"
"792","Slc35c2",2.12015271460118e-08,0.559516998977154,0.505,0.392,0.000320991120990618,"Untreated"
"793","Ccdc9",2.33514130830485e-08,0.533173648352306,0.541,0.435,0.000353540394077354,"Untreated"
"794","Pcif1",2.41467777867699e-08,0.651344544188014,0.397,0.281,0.000365582215691696,"Untreated"
"795","Ddx27",2.43373513672397e-08,0.820874230349445,0.272,0.172,0.000368467499700009,"Untreated"
"796","Rnps1",2.44230531949765e-08,0.659925652303839,0.446,0.338,0.000369765025371944,"Untreated"
"797","Ino80b",2.44611828523318e-08,0.672766663507405,0.374,0.262,0.000370342308384304,"Untreated"
"798","Ncoa1",2.62230705111643e-08,-0.67403433843975,0.236,0.361,0.000397017287539028,"Untreated"
"799","Pstpip1",2.76941354834883e-08,0.611358678249187,0.48,0.366,0.000419289211220013,"Untreated"
"800","Agpat3",2.84869264131971e-08,0.662013664028425,0.408,0.298,0.000431292065895804,"Untreated"
"801","Cisd2",2.90801755452132e-08,-0.505718747104222,0.365,0.498,0.000440273857754527,"Untreated"
"802","Stx3",3.03820515343632e-08,-0.781632572201263,0.174,0.295,0.000459984260230259,"Untreated"
"803","Dad1",3.06004270349227e-08,0.528612048266542,0.594,0.51,0.00046329046530873,"Untreated"
"804","Spata5",3.30778912728882e-08,0.789491356629134,0.261,0.162,0.000500799273871528,"Untreated"
"805","Elk3",3.50740540031349e-08,-0.990593825554507,0.231,0.353,0.000531021177607462,"Untreated"
"806","Cd82",3.74785544351149e-08,-0.741401142152541,0.282,0.401,0.00056742531414764,"Untreated"
"807","Ccpg1",3.82275125965019e-08,0.812371661580892,0.316,0.215,0.000578764540711038,"Untreated"
"808","Baz2a",3.83902272371551e-08,0.54588244938299,0.556,0.467,0.000581228040370528,"Untreated"
"809","Rilpl2",4.21845707644729e-08,0.532903587155427,0.59,0.501,0.00063867440137412,"Untreated"
"810","Tnks",4.5513318878422e-08,0.688221619153403,0.34,0.233,0.00068907164781931,"Untreated"
"811","Ndufb6",4.56627367332465e-08,0.644385413483302,0.446,0.341,0.000691333834141352,"Untreated"
"812","Runx1",4.59326301525984e-08,0.509301877130512,0.49,0.375,0.00069542002051034,"Untreated"
"813","Atp7a",4.82621800391258e-08,-0.504312330578637,0.478,0.581,0.000730689405792365,"Untreated"
"814","Tsen34",4.85101264963698e-08,0.78523273254592,0.306,0.204,0.000734443315155039,"Untreated"
"815","Atp13a2",5.40681532028991e-08,-0.541306186638588,0.374,0.495,0.000818591839491893,"Untreated"
"816","Nfix",5.49372595614353e-08,-0.611717916033151,0.253,0.384,0.000831750109760131,"Untreated"
"817","Oaz1",5.51662472460605e-08,0.521722043976818,0.611,0.55,0.000835216983305355,"Untreated"
"818","Supt20",5.6387175065018e-08,0.716075834239878,0.329,0.225,0.000853701830484373,"Untreated"
"819","Tnfsf13",5.68189302292827e-08,-0.508256885220094,0.357,0.489,0.00086023860367134,"Untreated"
"820","Cdc42ep3",5.75923970966702e-08,0.85110929127753,0.253,0.159,0.000871948892043587,"Untreated"
"821","Phrf1",7.04762144603139e-08,0.612651461595691,0.365,0.257,0.00106700988692915,"Untreated"
"822","Rarg",8.42177467865793e-08,0.685455342420389,0.42,0.321,0.00127505668634881,"Untreated"
"823","Itpr1",8.74000401561124e-08,0.660665896632841,0.399,0.292,0.00132323660796354,"Untreated"
"824","Itpkb",9.12081468152594e-08,0.646645426317907,0.34,0.233,0.00138089134278303,"Untreated"
"825","Dedd2",9.59753911357925e-08,0.868250994599186,0.255,0.162,0.0014530674217959,"Untreated"
"826","Syf2",9.67974982136727e-08,0.52462239621862,0.675,0.653,0.001465514122955,"Untreated"
"827","Jdp2",9.9230709687238e-08,-0.622216330250892,0.265,0.391,0.00150235294466478,"Untreated"
"828","Mast3",1.00879958866886e-07,0.669513798551367,0.357,0.252,0.00152732257724466,"Untreated"
"829","Card19",1.01310572741383e-07,0.530663061765551,0.384,0.271,0.00153384207130454,"Untreated"
"830","Pik3cb",1.01312637814038e-07,-0.552976696586529,0.287,0.41,0.00153387333650453,"Untreated"
"831","Ring1",1.04745172085821e-07,0.735785153070522,0.312,0.212,0.00158584190537932,"Untreated"
"832","Sun2",1.06440634126684e-07,0.86955820655662,0.333,0.237,0.00161151120067799,"Untreated"
"833","Arid5a",1.07054793169155e-07,0.801468748633365,0.295,0.198,0.001620809568581,"Untreated"
"834","Tent2",1.07309488567816e-07,-0.768392072960937,0.17,0.283,0.00162466565691673,"Untreated"
"835","Rfx1",1.1039505014316e-07,0.792868913984914,0.263,0.169,0.00167138105916745,"Untreated"
"836","Vrk1",1.13251054341476e-07,0.569610338510262,0.446,0.337,0.00171462096272995,"Untreated"
"837","Chd2",1.15520462983816e-07,0.715319146525197,0.344,0.243,0.00174897980957497,"Untreated"
"838","Slc1a5",1.16419684888292e-07,0.737408214776023,0.274,0.177,0.00176259402920874,"Untreated"
"839","Cfh",1.18257689663784e-07,0.522714956212895,0.493,0.373,0.00179042142150969,"Untreated"
"840","Crtc3",1.19647227565322e-07,0.768648577505853,0.265,0.171,0.00181145902533898,"Untreated"
"841","Oga",1.19766646598727e-07,0.6718297537647,0.367,0.263,0.00181326702950472,"Untreated"
"842","Sptbn1",1.25249117088054e-07,-1.11316697982567,0.318,0.44,0.00189627163271313,"Untreated"
"843","Naga",1.25794739738257e-07,0.523744639550062,0.69,0.611,0.00190453235963721,"Untreated"
"844","Srp68",1.2877345529742e-07,0.670576557377245,0.35,0.247,0.00194963011320293,"Untreated"
"845","Susd3",1.29988086314163e-07,0.629867409264501,0.38,0.274,0.00196801962679643,"Untreated"
"846","Bptf",1.41028074226265e-07,0.613807737322907,0.355,0.246,0.00213516504378565,"Untreated"
"847","Dhrs3",1.42091388124126e-07,0.621424265039991,0.265,0.167,0.00215126361619926,"Untreated"
"848","Nop56",1.47563769344419e-07,0.670845676515245,0.367,0.264,0.0022341154678745,"Untreated"
"849","Anxa1",1.47774983030991e-07,0.7036327368792,0.331,0.226,0.00223731324308921,"Untreated"
"850","Zswim8",1.48207231988654e-07,0.512320813235479,0.454,0.342,0.00224385749230822,"Untreated"
"851","Slc7a7",1.51417980670658e-07,-0.598435360799082,0.227,0.35,0.00229246822735376,"Untreated"
"852","Npepl1",1.60562150071948e-07,0.619994863317105,0.348,0.244,0.0024309109520893,"Untreated"
"853","Naaa",1.62622491617023e-07,0.664554437045437,0.718,0.614,0.00246210452308173,"Untreated"
"854","Bcl7c",1.63222420103847e-07,0.799617294479021,0.282,0.187,0.00247118744037224,"Untreated"
"855","Rab20",1.68047976255012e-07,-0.652026023820609,0.263,0.383,0.00254424636050088,"Untreated"
"856","Tpp1",1.74055153184016e-07,-0.588328304505097,0.293,0.415,0.00263519501920601,"Untreated"
"857","mt-Nd5",1.81512314505737e-07,0.630096476198006,0.476,0.38,0.00274809644161686,"Untreated"
"858","Cd36",1.86308717900967e-07,-2.70006085471946,0.183,0.27,0.00282071398902064,"Untreated"
"859","Tmbim4",1.90597801187079e-07,-0.57767010528646,0.257,0.377,0.00288565070997237,"Untreated"
"860","Zfp800",1.94673245484536e-07,-0.633663104018987,0.246,0.364,0.00294735293663587,"Untreated"
"861","Pycard",2.01855005593175e-07,-0.557133792902886,0.325,0.44,0.00305608478468067,"Untreated"
"862","Gpr65",2.02513995539167e-07,-0.526495809734775,0.401,0.515,0.00306606189246298,"Untreated"
"863","Snrpc",2.12375042264036e-07,0.605293069537318,0.416,0.312,0.0032153581398775,"Untreated"
"864","Sypl",2.20550909082918e-07,-0.610797131271533,0.282,0.401,0.00333914076351538,"Untreated"
"865","Pbx2",2.23724834861516e-07,0.72515599342624,0.316,0.219,0.00338719399980336,"Untreated"
"866","Slc31a2",2.27465509637211e-07,-0.774136055495741,0.183,0.293,0.00344382781590737,"Untreated"
"867","Casp7",2.50330177864591e-07,-0.779815428263096,0.174,0.284,0.00378999889286991,"Untreated"
"868","Naa20",2.64338503130254e-07,-0.854927402859964,0.149,0.254,0.00400208493739204,"Untreated"
"869","Ndfip1",2.70102798973674e-07,0.571877657915934,0.51,0.423,0.00408935637646143,"Untreated"
"870","Cd40",2.79754132979876e-07,-0.709290966030383,0.301,0.412,0.00423547757331532,"Untreated"
"871","Rara",2.90140188784891e-07,0.511062895308279,0.654,0.611,0.00439272245820325,"Untreated"
"872","Fhod1",3.08675283339258e-07,0.595148485708634,0.369,0.266,0.00467334378975636,"Untreated"
"873","Zfyve27",3.09116188892723e-07,0.76862414926875,0.265,0.173,0.00468001909983583,"Untreated"
"874","Cox7a2",3.29085696610475e-07,-0.792490396577969,0.149,0.254,0.00498235744668259,"Untreated"
"875","Scaf1",3.32236053334422e-07,0.548002501257359,0.406,0.302,0.00503005384748315,"Untreated"
"876","Trappc6a",3.35848208405774e-07,0.741802659358247,0.251,0.16,0.00508474187526341,"Untreated"
"877","Taf4",3.56135668760611e-07,0.72124133687593,0.301,0.204,0.00539189402503566,"Untreated"
"878","Arel1",3.67819901641628e-07,-0.67732759455448,0.18,0.293,0.00556879331085424,"Untreated"
"879","Wdfy2",3.7991372681992e-07,0.639479168435713,0.335,0.235,0.00575189382405359,"Untreated"
"880","Itgax",4.07466388662886e-07,-0.646762628559406,0.374,0.485,0.0061690411243561,"Untreated"
"881","Zdhhc3",4.07550928998643e-07,0.647062169387837,0.369,0.272,0.00617032106503946,"Untreated"
"882","Slc7a6os",4.29870463110332e-07,0.791963721935587,0.255,0.166,0.00650823881149043,"Untreated"
"883","Sec61g",4.37926520216779e-07,0.630021187382346,0.41,0.317,0.00663020751608203,"Untreated"
"884","Usp48",4.47947521800873e-07,0.665398634745563,0.378,0.28,0.00678192548006522,"Untreated"
"885","Spata13",4.52942485716741e-07,-0.690528763491699,0.217,0.325,0.00685754923375146,"Untreated"
"886","Entpd7",4.59029095134995e-07,0.674913445182955,0.297,0.201,0.00694970050034382,"Untreated"
"887","Slc39a11",4.72650775415782e-07,0.771442149798121,0.265,0.175,0.00715593273979494,"Untreated"
"888","Pgap2",4.79634332458312e-07,-0.636228465959022,0.195,0.309,0.00726166379341884,"Untreated"
"889","Dnajb9",5.00012462617497e-07,0.683137082415342,0.31,0.214,0.0075701886840289,"Untreated"
"890","Trim41",5.01225938362452e-07,0.67150129799478,0.357,0.262,0.00758856070680753,"Untreated"
"891","Pdgfb",5.0485260717255e-07,-1.03477991390454,0.214,0.313,0.00764346847259241,"Untreated"
"892","Ints3",5.05909993583257e-07,0.621153998654134,0.282,0.186,0.00765947730285051,"Untreated"
"893","Sfr1",5.20519068969663e-07,-0.557961263554128,0.299,0.413,0.0078806587042007,"Untreated"
"894","Tle3",5.279010649357e-07,0.549704160335398,0.465,0.364,0.00799242212312649,"Untreated"
"895","Fbxl14",5.35165657798293e-07,0.705594126526308,0.316,0.221,0.00810240805906615,"Untreated"
"896","Tmem11",5.37326213148667e-07,0.675881266412543,0.268,0.175,0.00813511886707081,"Untreated"
"897","Ubash3b",5.38570999563895e-07,-0.619843503862391,0.255,0.368,0.00815396493339737,"Untreated"
"898","Pdxk",5.42145321890813e-07,-0.613141071739832,0.352,0.457,0.00820808017342691,"Untreated"
"899","Tmem43",5.59948042847827e-07,0.796844022916208,0.276,0.187,0.0084776133687161,"Untreated"
"900","Elovl1",5.93176397289252e-07,-0.541857418967504,0.263,0.38,0.00898069065495927,"Untreated"
"901","Kmt2b",6.54497771386621e-07,0.625778863018764,0.357,0.257,0.00990909625879344,"Untreated"
"902","G3bp1",6.66444988604183e-07,0.648693254966765,0.346,0.25,0.0100899771274673,"Untreated"
"903","Cyb5r4",6.85806036501999e-07,0.569761812676652,0.403,0.305,0.0103831033926403,"Untreated"
"904","Snx29",7.25815528640785e-07,0.684501381647349,0.393,0.298,0.0109888471036215,"Untreated"
"905","Renbp",7.37975805971773e-07,-0.602658451277629,0.259,0.372,0.0111729537024126,"Untreated"
"906","Txndc11",7.43984644445951e-07,0.619599794992142,0.363,0.265,0.0112639275169117,"Untreated"
"907","mt-Nd2",7.90542439381287e-07,-0.615118771199372,0.242,0.356,0.0119688125322327,"Untreated"
"908","Arfgap2",8.21404615963906e-07,0.540947743723409,0.403,0.301,0.0124360658856935,"Untreated"
"909","Cct2",8.22352514219693e-07,0.510477113251791,0.518,0.437,0.0124504170652862,"Untreated"
"910","Dnttip1",8.69732281996737e-07,0.671981209860675,0.259,0.169,0.0131677467494306,"Untreated"
"911","Tnrc6c",8.78353699066207e-07,0.668467988399816,0.338,0.245,0.0132982750038624,"Untreated"
"912","Mdfic",8.89731700543783e-07,-0.740313967413185,0.163,0.266,0.0134705379462329,"Untreated"
"913","Psmc2",9.24993905601568e-07,-0.541337460003265,0.236,0.35,0.0140044077308077,"Untreated"
"914","Ndufs3",9.43657362101181e-07,-0.537851368045031,0.223,0.336,0.0142869724622119,"Untreated"
"915","Vps35",9.62516934960667e-07,-0.597740978446087,0.219,0.329,0.0145725063953045,"Untreated"
"916","Lpcat2",9.9629601526843e-07,-0.679090360838261,0.176,0.28,0.015083921671164,"Untreated"
"917","Pdia4",9.9898310092949e-07,0.576945457068319,0.327,0.228,0.0151246041480725,"Untreated"
"918","Eml3",1.01910299020201e-06,0.667255705993193,0.304,0.212,0.0154292192716585,"Untreated"
"919","Zfp330",1.04944358699881e-06,0.596176560374677,0.361,0.263,0.0158885759071619,"Untreated"
"920","Rnf5",1.06382131699301e-06,0.69998248366362,0.257,0.169,0.0161062547392741,"Untreated"
"921","Tnks2",1.10262716953218e-06,-0.589537759866456,0.248,0.358,0.0166937753467172,"Untreated"
"922","Fdft1",1.13253970265047e-06,0.730730501859303,0.263,0.175,0.0171466510981282,"Untreated"
"923","Zc3h3",1.17900800003978e-06,0.621433482390167,0.274,0.182,0.0178501811206023,"Untreated"
"924","Pnpo",1.24088994280092e-06,0.742607510169017,0.278,0.19,0.0187870737340059,"Untreated"
"925","Mbtd1",1.27812983580749e-06,0.631273940613635,0.28,0.188,0.0193508857141255,"Untreated"
"926","Pole4",1.32154716646615e-06,0.771053292456158,0.263,0.179,0.0200082241002975,"Untreated"
"927","Gpatch2l",1.36423411624319e-06,0.574795141298229,0.365,0.268,0.020654504519922,"Untreated"
"928","Jmy",1.46080032511135e-06,0.524488989105937,0.478,0.38,0.0221165169221858,"Untreated"
"929","Aldh3b1",1.60186051042308e-06,-0.561515341940895,0.214,0.322,0.0242521681278054,"Untreated"
"930","Blvra",1.60593670339198e-06,-0.579695358005916,0.223,0.332,0.0243138816893545,"Untreated"
"931","Lrrk2",1.613686504307e-06,-0.777086175690762,0.163,0.262,0.0244312136752079,"Untreated"
"932","Smarca5",1.63333218074912e-06,-0.656746717132028,0.17,0.273,0.0247286492165417,"Untreated"
"933","Gstp1",1.71973973719651e-06,-0.555421449712096,0.282,0.391,0.0260368596211551,"Untreated"
"934","Eif2b5",1.73322614261979e-06,0.648606054081799,0.323,0.231,0.0262410437992637,"Untreated"
"935","Gvin1",1.7999492640155e-06,-0.533152772068886,0.219,0.33,0.0272512318571947,"Untreated"
"936","Tmf1",1.84400331310336e-06,-0.522381762511643,0.253,0.362,0.0279182101603849,"Untreated"
"937","Cdipt",1.9149896919955e-06,-0.519532959065969,0.185,0.292,0.0289929439368118,"Untreated"
"938","Etfb",1.92261536010037e-06,0.588556399062565,0.391,0.295,0.0291083965519196,"Untreated"
"939","Psma2",1.93945651873566e-06,-0.513734213898131,0.217,0.328,0.0293633716936579,"Untreated"
"940","Atpif1",1.94344340435315e-06,0.782149945653998,0.291,0.205,0.0294237331419067,"Untreated"
"941","Kat6a",1.96899720501699e-06,0.536272455209168,0.473,0.384,0.0298106176839572,"Untreated"
"942","Srf",1.98904800438006e-06,0.59863469892779,0.403,0.316,0.030114186786314,"Untreated"
"943","Atic",2.1345526647473e-06,0.740278417229257,0.289,0.202,0.0323171273442741,"Untreated"
"944","Usp47",2.13800527974931e-06,-0.584572863393694,0.206,0.312,0.0323693999354045,"Untreated"
"945","Fbxl5",2.3953562519632e-06,-0.681408771366297,0.268,0.371,0.0362656936547228,"Untreated"
"946","Mta3",2.56126931691948e-06,0.564924897274167,0.467,0.389,0.0387776174581609,"Untreated"
"947","Trappc5",2.64298386580502e-06,0.727303089663131,0.289,0.202,0.0400147757282881,"Untreated"
"948","Ocel1",2.71221351639643e-06,0.652072498702235,0.34,0.251,0.041062912638242,"Untreated"
"949","Hnrnpa0",2.79847142942689e-06,0.576024187268533,0.437,0.344,0.0423688574415231,"Untreated"
"950","Creld2",2.84798691720216e-06,0.645633836905731,0.299,0.21,0.0431185219264407,"Untreated"
"951","Ifi209",2.89092881457676e-06,-0.670250981481776,0.236,0.336,0.0437686622526921,"Untreated"
"952","Fbxo6",3.01970356001491e-06,-0.650720642128089,0.174,0.274,0.0457183118986257,"Untreated"
"953","Nelfb",3.11931277789421e-06,0.567279122474839,0.348,0.255,0.0472263954573183,"Untreated"
"954","Slc30a1",3.14914630739211e-06,-0.845696077071865,0.278,0.368,0.0476780750939166,"Untreated"
"955","Ece1",3.31196904089525e-06,-0.812696995093741,0.28,0.388,0.050143211279154,"Untreated"
"956","Nudt16l1",3.3823478491132e-06,0.60953334820542,0.318,0.227,0.0512087464355739,"Untreated"
"957","Rnf113a2",3.70808111657345e-06,0.619397878261107,0.287,0.197,0.0561403481049221,"Untreated"
"958","Acsl4",3.70935251976537e-06,-0.512537370380429,0.21,0.317,0.0561595971492477,"Untreated"
"959","Slc35b2",3.8462636053678e-06,0.571615897044149,0.59,0.51,0.0582324309852685,"Untreated"
"960","Cyth2",3.91909047300668e-06,0.569163273218898,0.397,0.308,0.0593350297613211,"Untreated"
"961","Il16",3.91999679781717e-06,0.572243852054735,0.34,0.247,0.0593487515189519,"Untreated"
"962","Unc13d",3.9652836211416e-06,0.66829398962267,0.278,0.194,0.0600343940240838,"Untreated"
"963","Ostc",4.22616333894896e-06,0.66622359924974,0.323,0.235,0.0639841129516873,"Untreated"
"964","Rxrb",4.24683699472115e-06,0.55656553115012,0.367,0.276,0.0642971121000783,"Untreated"
"965","Pofut2",4.3195551535488e-06,0.606873079272138,0.35,0.261,0.0653980650247288,"Untreated"
"966","Stard7",4.41198826432468e-06,0.622820563103326,0.318,0.23,0.0667975023218756,"Untreated"
"967","Mgat2",4.55039725450148e-06,-0.500812899967434,0.261,0.369,0.0688930144331523,"Untreated"
"968","Erlin1",4.69568847796058e-06,0.568557887350887,0.391,0.298,0.0710927235563232,"Untreated"
"969","Phip",4.74636673997344e-06,0.604097063328285,0.312,0.223,0.0718599924431978,"Untreated"
"970","Chkb",4.81121390211035e-06,0.605102469556277,0.331,0.245,0.0728417784779507,"Untreated"
